text,cleaned_text
This world is ending Earthquakes Floods Half of Australia on fire Locusts in Somalia Ethiopia &amp; Kenya Trump about to star…,"['world', 'ending', 'earthquakes', 'floods', 'half', 'australia', 'fire', 'locusts', 'somalia', 'ethiopia', 'amp', 'kenya', 'trump', 'star']"
"Imam Darimi narrated that after the Prophet left the world, Madinah faced severe drought and famine. The people of the ci…","['imam', 'darimi', 'narrated', 'prophet', 'left', 'world', 'madinah', 'faced', 'severe', 'drought', 'famine', 'people', 'ci']"
2010-19 seasons have been such a strange decade for the #49ers 80-79-1 record Four 10 win seasons Five 10 loss seasons F…,"['seasons', 'strange', 'decade', 'ers', 'record', 'four', 'win', 'seasons', 'five', 'loss', 'seasons', 'f']"
"The Highland Clearances weren't mentioned when I was at school (in England), but the (Great) Irish… https://t.co/Rw47dvh60F","['highland', 'clearances', 'mentioned', 'school', 'england', 'great', 'irish']"
"Oh, and those alleged deaths often come from wars. The Soviets from fighting the Nazis, and… https://t.co/qPdX8fypbP","['oh', 'alleged', 'deaths', 'often', 'come', 'wars', 'soviets', 'fighting', 'nazis']"
"36. And now therefore thus saith the LORD, the God of Israel, concerning this city, whereof ye say, It shall be delivered int…","['therefore', 'thus', 'saith', 'lord', 'god', 'israel', 'concerning', 'city', 'whereof', 'ye', 'say', 'shall', 'delivered', 'int']"
"GOD SAYS SCOTLAND, IRELAND,ENGLAND TOLERATE EACH OTHER, YOU MUST DO THIS. REMEMBER GREAT IRISH POTATO FAMINE,ENGLAN… https://t.co/f42cZCc9Rq","['god', 'says', 'scotland', 'ireland', 'england', 'tolerate', 'must', 'remember', 'great', 'irish', 'potato', 'famine', 'englan']"
"GOD SAYS SCOTLAND, IRELAND,ENGLAND TOLERATE EACH OTHER, QUESTION ALL REMEMBER GREAT IRISH POTATO FAMINE,ENGLAND STA… https://t.co/VOoYshDAqV","['god', 'says', 'scotland', 'ireland', 'england', 'tolerate', 'question', 'remember', 'great', 'irish', 'potato', 'famine', 'england', 'sta']"
The Britain had tendered apologies to other nations including Kenya but India is totally ignored Israel has not yet forgot…,"['britain', 'tendered', 'apologies', 'nations', 'including', 'kenya', 'india', 'totally', 'ignored', 'israel', 'yet', 'forgot']"
"For example, Isaac and Ishmael were blessed because of Abraham. Jacob received a blessing because of Isaac his fath… https://t.co/BBJ6mZYeKq","['example', 'isaac', 'ishmael', 'blessed', 'abraham', 'jacob', 'received', 'blessing', 'isaac', 'fath']"
THREAD: The book of Ruth Begins as if it's going to be a story about a man: 'In the days when the judges judged there w…,"['thread', 'book', 'ruth', 'begins', 'going', 'story', 'man', 'days', 'judges', 'judged', 'w']"
"The British were also responsible for the famines in 1770, 1783, 1866, 1973, 1892 &amp; 1897 that, took more than 14 million li…","['british', 'also', 'responsible', 'famines', 'amp', 'took', 'million', 'li']"
President Edgar Lungu told journalists his buying military weap…,"['president', 'edgar', 'lungu', 'told', 'journalists', 'buying', 'military', 'weap']"
#Zambia's president Edgar Lungu instead of allocating $10 million dollars to provide food to 2.6 million Zambians affected…,"['zambia', 'president', 'edgar', 'lungu', 'instead', 'allocating', 'million', 'dollars', 'provide', 'food', 'million', 'zambians', 'affected']"
Do English schools teach Irish or Scottish history. Under Cromwell raped &amp; killed hundreds of thousands of Irish. England…,"['english', 'schools', 'teach', 'irish', 'scottish', 'history', 'cromwell', 'raped', 'amp', 'killed', 'hundreds', 'thousands', 'irish', 'england']"
"Hunger in Haiti: Ten years after catastrophe struck, a new crisis looms https://t.co/6PcrZpZCw0","['hunger', 'haiti', 'ten', 'years', 'catastrophe', 'struck', 'new', 'crisis', 'looms']"
"Through drought and famine, natural disasters My baby has been around for me","['drought', 'famine', 'natural', 'disasters', 'baby', 'around']"
"Riff Rundown: Between the Buried and Me's ""Famine Wolf"" https://t.co/mxumEisuCu","['riff', 'rundown', 'buried', 'famine', 'wolf']"
"“Who shall separate us from the love of Christ? shall tribulation, or distress, or persecution, or famine, or naked… https://t.co/zBsb51JSul","['shall', 'separate', 'us', 'love', 'christ', 'shall', 'tribulation', 'distress', 'persecution', 'famine', 'naked']"
A Full-Scale Nuclear Winter Would Trigger a Global Famine. Here's What We Would Eat #sciencealert #aboveignorance… https://t.co/LXQeAuykvm,"['full', 'scale', 'nuclear', 'winter', 'would', 'trigger', 'global', 'famine', 'would', 'eat', 'sciencealert', 'aboveignorance']"
Coming soon: British journalist John Sweeney's book about Stalin's genocidal Ukrainian famine and the terrible power o…,"['coming', 'soon', 'british', 'journalist', 'john', 'sweeney', 'book', 'stalin', 'genocidal', 'ukrainian', 'famine', 'terrible', 'power']"
A world without healthy CO2 levels is a world of crop failures and famine. CO2 levels have been up to 10x higher in the past…,"['world', 'without', 'healthy', 'co', 'levels', 'world', 'crop', 'failures', 'famine', 'co', 'levels', 'x', 'higher', 'past']"
"Locust invasion headache: “The issue of insects for every country is extremely strategic, it is as strategic as the wa…","['locust', 'invasion', 'headache', 'issue', 'insects', 'every', 'country', 'extremely', 'strategic', 'strategic', 'wa']"
"at the same time, we might have to prepare for a huuuge onslaught by c…","['time', 'might', 'prepare', 'huuuge', 'onslaught', 'c']"
Going back through my works serves as a reminder that I adore writing. I've been so focused on my characters that I… https://t.co/ShVURxegXT,"['going', 'back', 'works', 'serves', 'reminder', 'adore', 'writing', 'focused', 'characters']"
"at the same time, we might have to prepare for a huuuge ons… https://t.co/K9pbsabo1H","['time', 'might', 'prepare', 'huuuge', 'ons']"
"""Audiences needed to share their thoughts collectively."" Interview with Cherry Smyth about performing FAMISHED to British…","['audiences', 'needed', 'share', 'thoughts', 'collectively', 'interview', 'cherry', 'smyth', 'performing', 'famished', 'british']"
"Blackmail, intrigue, forbidden love interests &amp; a near fatal mantra gone wrong, stretch the bonds of friendship like never b…","['blackmail', 'intrigue', 'forbidden', 'love', 'interests', 'amp', 'near', 'fatal', 'mantra', 'gone', 'wrong', 'stretch', 'bonds', 'friendship', 'like', 'never', 'b']"
"Chronic stress and exhaustion may be a risk factor for developing a potentially fatal heart flutter, new research suggests https:…","['chronic', 'stress', 'exhaustion', 'may', 'risk', 'factor', 'developing', 'potentially', 'fatal', 'heart', 'flutter', 'new', 'research', 'suggests']"
"#CorpGov::: #Boeing CEO Muilenburg $62M payout announced same time as 2,800 layoffs. The substant… https://t.co/xDbzXmiaR1","['corpgov', 'boeing', 'ceo', 'muilenburg', 'payout', 'announced', 'time', 'layoffs', 'substant']"
"Before June 2019, there are about 60ppl suicide each month regularly. After June, fatal cases increase… https://t.co/eGgDCnbX3j","['june', 'ppl', 'suicide', 'month', 'regularly', 'june', 'fatal', 'cases', 'increase']"
"""From the knowledge of that fatal necessity that reduces man to dust we pass to a contemptuous contemplation of the nothing…","['knowledge', 'fatal', 'necessity', 'reduces', 'man', 'dust', 'pass', 'contemptuous', 'contemplation', 'nothing']"
"Chronic stress and exhaustion may be a risk factor for developing a potentially fatal heart flutter, new research suggests https:/…","['chronic', 'stress', 'exhaustion', 'may', 'risk', 'factor', 'developing', 'potentially', 'fatal', 'heart', 'flutter', 'new', 'research', 'suggests']"
Fatal shootings by police in 2018: 🇮🇸-0 🇫🇮-3 🇸🇪-6 🇫🇷-26 🇨🇦-36 🇺🇸-992 Imagine: Walter Scott—and so many others—would be al…,"['fatal', 'shootings', 'police', 'imagine', 'walter', 'scott', 'many', 'others', 'would', 'al']"
The #EU continues its suicidal actions. This inflexible approach is likely fatal - but ‘principals’ Brexit latest:… https://t.co/t9xoVSYYLv,"['eu', 'continues', 'suicidal', 'actions', 'inflexible', 'approach', 'likely', 'fatal', 'principals', 'brexit', 'latest']"
#CHARGED | Detectives investigating the murder of 29yo Leshawn Williams in #Newham on 21 Dec have charged a second man wit…,"['charged', 'detectives', 'investigating', 'murder', 'yo', 'leshawn', 'williams', 'newham', 'dec', 'charged', 'second', 'man', 'wit']"
Crime Stoppers ask for public's help in locating fatal hit-and-run suspect https://t.co/DCOePqaxuO,"['crime', 'stoppers', 'ask', 'public', 'help', 'locating', 'fatal', 'hit', 'run', 'suspect']"
"#CorpGov::: #Boeing CEO Muilenburg $62M payout announced same time as 2,800 layoffs. The substant… https://t.co/0P7JIlSmUQ","['corpgov', 'boeing', 'ceo', 'muilenburg', 'payout', 'announced', 'time', 'layoffs', 'substant']"
Boeing's new chief executive David Calhoun assumed the job yesterday as the US planemaker battles to recover from t… https://t.co/sC69VeWeMB,"['boeing', 'new', 'chief', 'executive', 'david', 'calhoun', 'assumed', 'job', 'yesterday', 'us', 'planemaker', 'battles', 'recover']"
NOOOO THE SCRATCH IS FATAL-,"['noooo', 'scratch', 'fatal']"
U.S. Attorney General William Barr said a Saudi officer’s fatal shooting of three Americans at a Florida naval base in Decembe…,"['u', 'attorney', 'general', 'william', 'barr', 'said', 'saudi', 'officer', 'fatal', 'shooting', 'three', 'americans', 'florida', 'naval', 'base', 'decembe']"
"""A Beauty, A Fatal Concubine""~","['beauty', 'fatal', 'concubine']"
"Delhi promoting blue eyed corrupt individuals, vested interests to undermine institutions in Kashmir. You can't make people…","['delhi', 'promoting', 'blue', 'eyed', 'corrupt', 'individuals', 'vested', 'interests', 'undermine', 'institutions', 'kashmir', 'make', 'people']"
"Culprits hv initiated re-requests of already decided permissions mandatory to be authenticated by me, alone, to unr… https://t.co/RAk7zWLo3E","['culprits', 'hv', 'initiated', 'requests', 'already', 'decided', 'permissions', 'mandatory', 'authenticated', 'alone', 'unr']"
"This evening, I spoke with about the fatal plane crash in Iran and the need for a thorough &amp; credible investi…","['evening', 'spoke', 'fatal', 'plane', 'crash', 'iran', 'need', 'thorough', 'amp', 'credible', 'investi']"
"How adorable. One of rare moments where his younger brother showing an expression, finally. ❝ ーー! Hayate! ❞ Thu… https://t.co/o071Sl86Fy","['adorable', 'one', 'rare', 'moments', 'younger', 'brother', 'showing', 'expression', 'finally', 'hayate', 'thu']"
I mean if it can nullify any chances of fatal disease then why not,"['mean', 'nullify', 'chances', 'fatal', 'disease']"
"I’m so heartbroken right now, literally two days ago I was lucky enough to see Her’s and meet these two amazing, talented…","['heartbroken', 'right', 'literally', 'two', 'days', 'ago', 'lucky', 'enough', 'see', 'meet', 'two', 'amazing', 'talented']"
14-J-20 One of the fatal trading technique 8th crossing means NO POWER CAN STOP that stop hitting 13… https://t.co/24sgaPajLe,"['j', 'one', 'fatal', 'trading', 'technique', 'th', 'crossing', 'means', 'power', 'stop', 'stop', 'hitting']"
Your hopes will go up in smoke. will lead the crypto market.He is the undisputed leader who is revolutionizing the…,"['hopes', 'go', 'smoke', 'lead', 'crypto', 'market', 'undisputed', 'leader', 'revolutionizing']"
"Hanumanji being the good older bro, blessed Bheem. He offered to reside in the 'pataka' (… https://t.co/U30B7I0XCX","['hanumanji', 'good', 'older', 'bro', 'blessed', 'bheem', 'offered', 'reside', 'pataka']"
"You see most books, films, tv shows, etc. follow the same basic premise. “He can read my mind, he can predict what… https://t.co/zusN5LgQ1b","['see', 'books', 'films', 'tv', 'shows', 'etc', 'follow', 'basic', 'premise', 'read', 'mind', 'predict']"
"At the Embassy of Ukraine in Dublin, President Higgins today signed the book of condolence for the victims of the fatal c…","['embassy', 'ukraine', 'dublin', 'president', 'higgins', 'today', 'signed', 'book', 'condolence', 'victims', 'fatal', 'c']"
Flu can be fatal,"['flu', 'fatal']"
Badminton king Momota faces two months out after fatal car crash https://t.co/PFPkSk9Fx6 https://t.co/PFPkSk9Fx6,"['badminton', 'king', 'momota', 'faces', 'two', 'months', 'fatal', 'car', 'crash']"
"Malaysia Masters winner suffered cuts, whole-body bruising in accident that killed his driver. #FMTNews #Badminton https://t.co/UhoU2hQRxA","['malaysia', 'masters', 'winner', 'suffered', 'cuts', 'whole', 'body', 'bruising', 'accident', 'killed', 'driver', 'fmtnews', 'badminton']"
Our operational mandate is to regulate pedestrian behavior and reduce fatalities. @…,"['operational', 'mandate', 'regulate', 'pedestrian', 'behavior', 'reduce', 'fatalities']"
Did you know that 61% of pedestrian fatalities tested for alcohol were BAC (Blood Alcohol Content) positive?​ Choose…,"['know', 'pedestrian', 'fatalities', 'tested', 'alcohol', 'bac', 'blood', 'alcohol', 'content', 'positive', 'choose']"
Police: 60% motorcycle accident fatalities due to head injuries https://t.co/diAT3eQ2Uj via,"['police', 'motorcycle', 'accident', 'fatalities', 'due', 'head', 'injuries', 'via']"
Our operational mandate is to regulate pedestrian behavior and reduce fatalities. … https://t.co/0VtYeDrWSR,"['operational', 'mandate', 'regulate', 'pedestrian', 'behavior', 'reduce', 'fatalities']"
"Our Services Forklift Operator Training: Forklift Operator Training, Reduces Accidents, Fatalities. Fatalities and… https://t.co/FiYLrzyvxq","['services', 'forklift', 'operator', 'training', 'forklift', 'operator', 'training', 'reduces', 'accidents', 'fatalities', 'fatalities']"
"That’s an option, but there is an economic impact from the congestion and increased journey times. A… https://t.co/rJUubGsQUO","['option', 'economic', 'impact', 'congestion', 'increased', 'journey', 'times']"
The over the too fatalities,['fatalities']
🇵🇰 PAKISTAN: Fatalities continue to rise amid severe winter weather in Balochistan and other provinces - Update | https://t.co/LJf8OxFmpl,"['pakistan', 'fatalities', 'continue', 'rise', 'amid', 'severe', 'winter', 'weather', 'balochistan', 'provinces', 'update']"
a slowly increasing part of me hopes the effects of climate change get worse and worse without outright causing fat… https://t.co/uHmpM4Qv2w,"['slowly', 'increasing', 'part', 'hopes', 'effects', 'climate', 'change', 'get', 'worse', 'worse', 'without', 'outright', 'causing', 'fat']"
A team from MIROS has been dispatched to KM448 of the North-South Expressway near Sg. Buloh to help investigate the cr…,"['team', 'miros', 'dispatched', 'km', 'north', 'south', 'expressway', 'near', 'sg', 'buloh', 'help', 'investigate', 'cr']"
Road dangers from sinkholes that result in fatalities... https://t.co/HLwW1qsKe3,"['road', 'dangers', 'sinkholes', 'result', 'fatalities']"
"Some differences by type of legalisation: med mj decreases traffic fatalities, prob due to drug substitut… https://t.co/k4855ohkoR","['differences', 'type', 'legalisation', 'med', 'mj', 'decreases', 'traffic', 'fatalities', 'prob', 'due', 'drug', 'substitut']"
